,big_1
135,0.269113686800003
136,0.3890249283313767
137,0.01646197509765912
138,0.4384467675685846
139,0.19416886055469584
140,4.440892098500626e-16
141,0.13451601552963233
142,0.69908588540554
143,0.15059687113761822
144,0.5694690003395082
145,0.1097816948890662
146,0.8605100135803276
147,0.6046360011100778
148,0.024781322717666754
149,0.055634321212763016
150,0.3115764678716666
151,0.07193498778343255
152,0.40516080260276777
153,0.8908312680721302
154,0.019868389606477965
155,0.048641462206841624
156,0.35946698987484194
157,1.1920928855158053e-07
158,0.41687980055808893
159,0.5287498143911353
160,0.5183562955856331
161,0.22214138698577912
162,0.6297677998542754
163,0.42196135246753785
164,0.022567520260809548
165,0.6206918034553537
166,0.15345115530490627
167,0.12151904177665807
168,0.315110103249551
169,0.19330312550067763
170,0.17132202720642176
171,0.45495298206806334
172,0.4484947646856301
173,0.08013664019107836
174,0.19634355401993187
175,0.16056604492664395
176,0.038888802766796626
177,0.42511072123050697
178,0.7752275786399844
179,1.2292264001369477
180,0.7539636380672454
181,0.053216321706771375
182,0.15158344078063912
183,0.5432338488101947
184,0.029476529598238876
185,0.5410111339092254
186,0.1484088749885597
187,0.004479224324227538
188,0.6899711272716496
189,0.22724629235267768
190,0.3051393492221868
191,0.3458811192512552
192,0.053418631434441144
193,0.44107421350479115
194,0.5851311736106881
195,0.7944597401618969
196,0.1621719188690145
197,0.08572458553314144
198,0.14616312777996043
199,0.11321512317657678
200,0.37697591876983516
201,0.07564899516105328
202,0.3376433535814285
203,0.52210194647312
204,0.33291356635093683
205,0.2542359704971324
206,0.09972908771038069
207,0.8001786241531388
208,0.20115798985958122
209,0.5505445520877803
210,0.1497839158773412
211,0.019660908699033808
212,0.18979056406020867
213,0.5789147870540665
214,0.10342355144023818
215,0.43295304703712256
216,0.037944864630701236
217,0.7265795370340373
218,0.6104828124046309
219,0.6172606027126302
220,0.14694753146171768
221,0.11930435705184594
222,0.27865622806548984
223,0.35428293240070596
224,0.3570851366519937
225,0.09818084454536091
226,0.4139286637306232
227,0.28047125029564146
228,0.6277188576459876
229,0.3330981440544152
230,0.049667526364327585
231,1.1503477989435202
232,2.1770229431390753
233,0.3394048949480075
234,0.08415167880058227
235,0.0367725363969833
236,0.026035019993784214
237,0.31706581664084865
238,0.04670717358589149
239,0.34712144589424154
240,0.3511333029270167
241,0.22633112251758547
242,0.5249275262355741
243,0.02566221714019834
244,0.2195395373105994
245,0.10694896507263241
246,6.217248937900877e-15
247,0.19232271504402298
248,0.02199634289741237
249,0.616028122186659
250,0.3574409072399146
251,0.6162351298332225
252,0.06802153527736188
253,0.013242448806757956
254,0.31637983632087474
255,0.477662495732305
256,0.28968438386917095
257,0.33751775348186364
258,0.49004327630996425
259,0.30745929455757226
260,0.6983232281208038
261,0.04075755941867798
262,0.15658065319061198
263,0.9595982086658474
264,0.09551991164684226
265,0.30900930678844496
266,0.235175451874734
267,0.15811102092266083
268,0.24816758847236686
269,0.37988244473934296
270,0.17168436694145295
271,0.05509046602248713
272,0.6631858248710647
273,0.0028548094034186455
274,0.18486603736877516
275,0.3983166368007669
276,0.2739256784915889
277,0.019915050029754244
278,0.0018424773216194623
279,0.9107128686904926
280,0.15152367806434253
281,0.040176050186151
282,0.11985982799529937
283,0.20196420800686044
284,0.23888049972057201
285,0.22289562261104834
286,0.07205109691619604
287,0.21282493519782975
288,0.04209918665885759
289,0.6438519942760466
290,0.44888354372978134
291,0.12314984154701403
292,0.013965127348898765
293,0.11372139394283276
294,0.4311144042015034
295,0.3294291741847979
296,0.29635526335239515
297,0.4534530823230716
298,0.44146511483192574
299,0.3188857092857358
300,0.028528237581249893
301,0.13698665785788755
302,1.2813568882942183
303,1.0216523683071168
304,0.6649176864624018
305,0.24307110655307818
306,0.02770696091651681
307,0.08760833096504062
308,0.5530762251615529
309,0.06618034422397567
310,0.1427903780937223
311,0.4334652286767955
312,0.5092740452289586
313,0.3041245343685164
314,0.2755518884658854
315,0.2426894214153299
316,0.031940793037411375
317,0.5248499172925929
318,0.2583742511272442
319,1.0335155161619194
320,0.04251197886466951
321,0.03583328580856282
322,0.02516577458381608
323,0.2268013999462153
324,0.4884621646404268
325,0.04210650444030861
326,0.17130081582069634
327,0.02569970846176073
328,0.03089126288891153
329,0.1519019794464036
330,1.5761779062747912
331,0.1088920918703088
332,0.17635693860053991
333,1.4658088564872758
334,0.19417564284801325
335,0.40199518811702695
336,1.1314630084037764
337,0.07584792661667006
338,0.018713593721385813
339,0.48005332708359294
340,0.4663001137971903
341,0.040519730091097994
342,0.3761726677417754
343,0.8029146296978014
344,0.3049318621158599
345,0.01291836690902759
346,0.5717800037860874
347,0.5490212458372115
348,0.023755809307095976
349,0.2550319828987164
350,0.7090437693595893
351,0.026824642181400904
352,0.07353581666945619
353,0.11729934883117465
354,0.1297801666259768
355,0.019266866683954387
356,0.32930667495727506
357,0.5257308144569417
358,0.3403240892887114
359,0.29596060228347976
360,0.7739207915067685
361,0.056013610363009336
362,0.49230797183513575
363,0.21038367033004857
364,0.24500139379501418
365,0.13771947813034258
366,0.2968402866125124
367,0.531504963159565
368,0.1177457479238524
369,0.05188115763664447
370,0.010256463289258555
371,0.24927034366130663
372,1.3292440807819328
373,0.11989523935318402
374,0.05074713563919131
375,0.3593442145586052
376,0.03920551824569629
377,0.09611042499542188
378,0.7060285600423799
379,0.10179457283020144
380,0.25101525068283115
381,0.022184934616089613
382,0.16567386150360974
383,0.23323036992549762
384,1.1118022825717913
385,0.15895171785354023
386,0.1316250629425073
387,0.022406965017318647
388,0.3911239926815038
389,0.10971126472949955
390,0.4090894975662229
391,0.15248296356201463
392,0.35031813645362764
393,0.41946983337402344
394,0.039335109710694205
395,0.0008752176761613883
396,0.1974608798027031
397,0.014268569231033146
398,0.4674157800674408
399,0.00965902256965867
400,0.5709317283630355
401,0.0261292985677688
402,0.10352935528755314
403,0.08935335683823009
404,0.12127500057220875
405,0.15037483835220333
406,0.028969034075739586
407,0.5211795427799251
408,0.16045118701457772
409,0.0861029921770089
410,0.2972881600856786
411,0.06031973409652336
412,1.8753045029640218
413,0.27634570169448924
414,0.11951759529113826
415,0.14453024065494402
416,0.18681592822074888
417,0.5465011198520648
418,0.014559135317802063
419,0.06495617973804535
420,0.3083288524150851
421,0.06410938668251176
422,0.8054978982210157
423,0.13639865350723257
424,0.012871882438665327
425,0.5918706564903262
426,0.17558859896659662
427,0.24464780664444108
428,0.1419120814800272
429,0.06902169787883627
430,0.2692270576953868
431,0.12656692838668704
432,0.31579045450687504
433,0.01435053420066823
434,0.0778314251899721
435,0.2656426279544788
436,0.19761460328101998
437,0.9086936858892436
438,0.048603325843810774
439,0.010624283313752647
440,0.17775386428833517
441,0.6174988722801231
442,0.5356800228357352
443,0.0134656696319575
444,0.07591007900238278
445,0.11543690252304062
446,0.13627424621581152
447,0.8664499865770359
448,0.10882698416709857
449,2.220446049250313e-15
450,7.993605777301127e-15
451,0.20189969062805324
452,0.2676051614284485
453,0.24420584738254503
454,0.10249474716187024
455,0.606680801033973
456,1.1099768172502515
457,0.022453253388404537
458,0.4530617983341272
459,0.21719672977924143
460,0.2257498691081974
461,0.0
462,0.07245645058155081
463,0.10834011077881289
464,0.03041514754295349
465,1.634977138519289
466,9.769962616701378e-15
467,0.08562675285338983
468,0.0576465311050427
469,0.09643117904662968
470,0.020250098228454583
471,0.2635591382980307
472,0.07465506601333671
473,0.7707347357273109
474,0.21389191782474715
475,0.04535323905944777
476,0.01564193797111635
477,0.1817987700700765
478,0.22693813812732433
479,0.8450658721923818
480,0.18145856738090815
481,0.10736000573634974
482,0.08438607048988334
483,0.07284736466407904
484,0.3587438354492194
485,0.5115702925920513
486,0.2186110744476304
487,0.42597571253776456
488,0.07516749715805116
489,0.41992631995677865
490,0.279876773357393
491,0.830671094059944
492,0.03749074816703635
493,0.05614029037952495
494,0.2573798158168785
495,0.27492720818519656
496,0.6081222102642063
497,0.10203303098678429
498,0.20089753627777074
499,0.06917649579048235
500,0.1652308270931293
501,0.16147316861152516
502,0.18854142665863072
503,1.0862237472534177
504,0.17692913043498992
505,0.18822894835472104
506,0.15377950286865305
507,0.6725262097120321
508,0.030957466363906505
509,0.15347014451026908
510,0.08457689332961671
511,0.15962460243701848
512,0.044478155136108644
513,0.01756130707263992
514,0.4375675168037443
515,0.4941126246452343
516,0.2788084387779284
517,0.634302211999894
518,0.037125810623170885
519,7.993605777301127e-15
520,0.2812883083820328
521,0.9417213294506022
522,0.10463436663150849
523,0.5958488693237303
524,0.35644673645496394
525,0.038647954940797646
526,0.8445605505704887
527,0.060333905577659275
528,0.13655778133869267
529,0.5609447810649872
530,0.04641179645061588
531,0.5362136518955203
532,0.2616140816211683
533,0.09264340448379427
534,0.15053043842315805
535,0.1355775985717722
536,0.2978079309463506
537,0.04724170923233073
538,0.04921547317505137
539,0.2745723140239722
540,0.09638214206695928
541,0.2517770588397972
542,0.578265345215796
543,0.9466510882377648
544,0.08791618776321286
545,1.2270995208024957
546,0.6611610658168827
547,0.02006221675872233
548,0.0019738402366593633
549,0.12486364328861077
550,0.033613246917722606
551,0.5809650419950478
552,0.2241930041313207
553,0.05584200501441883
554,0.46196697115897756
555,0.43030960488319714
556,0.46873259246349175
557,0.004196574807165732
558,0.024228424429887596
559,0.38529702091216667
560,0.2537853333950051
561,0.09207364535331752
562,0.21082248258590686
563,0.20079179596900842
564,0.04105155920982284
565,0.6823074454069129
566,0.04474056029319984
567,0.09693102741241466
568,0.3836950232982632
569,0.04642285251617406
570,0.20231129884719756
571,0.37473325240612265
572,0.18007342624664224
573,0.20422236609459077
574,0.08824308371543754
575,0.10963914918899542
576,0.12767978966236115
577,0.17559500718116805
578,1.0760601816177386
579,0.8583446953296692
580,0.1556550339460383
581,0.6253840975761407
582,0.454448565840722
583,0.20340169107913986
584,0.14779396700858793
585,0.09645302200317296
586,0.7751795332431759
587,0.05051723051071266
588,0.5532383950948712
589,0.003476563930511656
590,1.9993565306663528
591,0.22013622307777236
592,0.9301552771329915
593,0.43640896868705825
594,0.03554277420044194
595,0.49243573915958194
596,0.4899385735988626
597,0.7766150665283198
598,0.06216291999817081
599,0.468962836742403
600,0.15078076648712324
601,0.5314382414817813
602,0.4025731396675094
603,0.39700607585907255
604,0.5005485662221916
605,0.05944133234024074
606,0.14984587562084029
607,0.1376080369949424
608,0.2291572036743168
609,0.2274095883369469
610,0.4937462027072905
611,0.29919111549854316
612,0.8409260770082483
613,0.21410813033580878
614,0.4567843267917624
615,6.661338147750939e-15
616,0.43936063456535246
617,0.7370536074638365
618,0.13548960888385864
619,0.20658149123191638
620,0.061704927682870725
621,0.4110859127044675
622,0.29910622572898315
623,0.9279963822364836
624,0.15958567881584118
625,0.4167446017265295
626,0.025286522865296313
627,0.09965147125720719
628,0.5944258213043225
629,0.375600856542587
630,0.3281163151264215
631,0.961212653160092
632,0.5541117005348246
633,0.4282259585857431
634,0.21410353899001766
635,0.31786268067359924
636,0.01607206106185277
637,0.19845555102825152
638,0.7928464595079441
639,0.09147705972194808
640,0.0750135941505361
641,0.06585234856605426
642,0.4510572562217723
643,0.28395925092697194
644,0.4287909567356105
645,5.245208818394076e-07
646,0.030036671638489
647,0.44523012721538713
648,0.3310055122375486
649,0.5974222557544686
650,0.3515548454523081
651,0.6342493503093714
652,0.23677938687801792
653,0.8700244605541219
654,0.0
655,0.07746576213836764
656,0.8399631289243716
657,0.15981794357299917
658,0.8157739472389207
659,0.7438428343534484
660,0.6001063320636746
661,0.2570545485019675
662,0.07122980499267673
663,0.004320125341419789
664,0.07304279708861738
665,0.0012580001354178805
666,0.1161083722114542
667,0.18079365539551073
668,0.7459810297489184
669,1.2281908189058286
670,0.8683250523805639
671,0.1600911084413521
672,0.5755811064243308
673,0.17453549540043056
674,0.03856825447082235
675,0.02694383716583104
676,0.1096025843620303
677,0.24194631397724176
678,0.7240050519704804
679,1.0626221411228172
680,0.510891637921333
681,0.6481800270080562
682,0.23151050388812955
683,0.6491859364509622
684,0.2444923467636102
685,0.18789262020587905
686,1.002135334610938
687,0.08034117412566788
688,0.04670567584037888
689,0.037211634516717274
690,0.027002331733704477
691,0.0031590619087222827
692,0.35188149523735257
693,0.5422519835233675
694,0.22156143593788136
695,0.14309777164459092
696,0.028764930725089677
697,0.30458254003524754
698,0.018761166572572652
699,0.47129496645927627
700,0.4784865957498554
701,0.7692049646377557
702,1.1789740741252905
703,0.2208438179492931
704,0.0965700544118887
705,0.168909158706664
706,0.6633295040130598
707,0.08625688648223662
708,0.2817673120498638
709,0.0479633524417884
710,0.37302563238144026
711,0.01241612362861666
712,0.20140270280837846
713,0.06842941522598212
714,0.006922228097912653
715,0.16713742613792482
716,0.1396463322639434
717,0.24075170147419067
718,0.6556355910301228
719,0.6880418031215654
720,0.06132124972344144
721,1.1116594431400308
722,0.12071513164043313
723,0.02814141392707903
724,0.07991900074482139
725,0.0
726,0.5976832207441318
727,0.9353455812931073
728,0.5476392805576338
729,0.21540009880065725
730,0.18862131261825477
731,0.3783400022983554
732,0.12414512395858557
733,0.07572660434246137
734,0.32912880516051946
735,0.19482301580905936
736,0.47549673581123386
737,0.03234086608886422
738,0.1537756085395805
739,0.2464890931844692
740,0.15119148218631828
741,0.5149088693857173
742,0.15284176480770117
743,0.6956735503673555
744,1.0213780009746527
745,0.8610018470287324
746,0.6255697633028054
747,0.23714804816245927
748,0.5897161773443227
749,0.5158081829547894
750,0.4977853262424454
751,0.8094274115562463
752,0.04269536340236746
753,0.4092596366405492
754,0.8115965474843985
755,0.16326603817939223
756,0.10202462387085065
757,0.08452508425712457
758,0.03952850532531782
759,1.4187338536977765
760,1.0174376209974292
761,0.08097695386409698
762,0.14955429887771476
763,0.48264132344722466
764,0.1650620598793031
765,0.36753797018528234
766,0.039623054862022444
767,0.05216105127333748
768,0.17669798791408642
769,0.02898692655563373
770,0.2126953945159924
771,0.6896531296968462
772,0.309852361440659
773,0.6476334536075591
774,0.4225172991752628
775,0.44493326222896634
776,0.07925111389160477
777,0.13660462522506656
778,0.799211497783658
779,0.051892038106919
780,0.4322524660825744
781,0.636902615070341
782,0.2377449438571957
783,0.016077606439590664
784,0.0
785,0.1337521486282336
786,0.48072180438041556
787,0.047193447113035525
788,1.0926897356510188
789,0.7338161402940782
790,0.05026425170898641
791,0.14669323873520002
792,0.4289426299333563
793,0.8812780036926262
794,0.08623966646194514
795,0.015344805002206918
796,0.1785959211587902
797,0.7202255663871784
798,0.6037448779344574
799,0.32370579612255046
800,0.12224555397033776
801,0.11128143489360864
802,0.11362758517265492
803,0.10304835605621232
804,0.05567345380783584
805,0.05263634395599048
806,0.1670808014869687
807,0.5478495110273367
808,0.01110600101947501
809,0.3908367218971269
810,0.034283658981324905
811,0.1802754299640651
812,0.2326671267747884
813,0.28964579999446327
814,0.01899277889728479
815,0.20330201303958906
816,0.12008705937862407
817,0.19818696260452784
818,0.22335729563236217
819,0.031154431343075828
820,0.5773638072013846
821,0.28276356124877955
822,0.349599503517144
823,0.4282990555763293
824,0.057117601990698486
825,0.023918771743772993
826,0.31311747074126695
827,0.0200608888864513
828,0.02088545298576472
829,0.11698336601256898
830,0.47673115587234616
831,0.160318673968316
832,0.447958992719651
833,0.3521436015367505
834,0.026478002071373297
835,0.4991830403804789
836,0.6705794838666956
837,0.15161727666854863
838,0.17017669117450618
839,0.24173326587676947
840,0.4526528568267807
841,0.23145322275161995
842,0.2823582730293266
843,0.09156666576862449
844,1.1522778027057599
845,0.28854305481910725
846,1.220019621372221
847,0.4456356685161609
848,0.027811198711398255
849,0.10880985558033007
850,0.07556468927860194
851,0.7804813687801366
852,0.1912559489011767
853,0.38460955595970203
854,0.5762047786712645
855,0.37338574111461575
856,0.22155488193035122
857,0.270902382493019
858,0.31128673362732084
859,0.3317191091775883
860,0.02276550805568167
861,0.4456355607509659
862,0.15307329404354153
863,0.039119254350662214
864,0.6696450219154364
865,0.37867705309390987
866,0.10512683773041331
867,0.1075556449890076
868,0.45726591575145803
869,5.773159728050814e-15
870,0.40616737866401653
871,1.1049758210182157
872,0.4037814732789977
873,0.2070739686489116
874,0.22162114930152832
875,1.2459471082687377
876,0.16767303895949937
877,0.08829504883289463
878,0.16250121665000883
879,0.2494345939159368
880,0.03756611490249728
881,1.0634919364452355
882,1.0972112231254543
883,0.16176503443717838
884,0.6143732239007949
885,0.5909632374048213
886,0.09670218086242821
887,0.0637419402599324
888,0.04117802906036361
889,0.34694049715995723
890,0.16956319546699383
891,0.1006603736877425
892,0.1948961591720666
893,0.0
894,0.6719222407341001
895,0.0684033755063993
896,5.773159728050814e-15
897,0.5975368664264673
898,0.09171892023086459
899,0.8096591188907625
900,0.33968038439750714
901,0.0742227551937098
902,0.2462252870798105
903,0.3944127960205077
904,0.12474253273010527
905,0.2632973945140842
906,0.32245547759532855
907,0.13409393358230037
908,0.5320659317970269
909,0.6148397328853616
910,0.10154377365112444
911,0.5076253018379218
912,0.8488993623256706
913,0.019215981721880215
914,0.4082829010486573
915,0.19527569103241316
916,0.11948481893539764
917,0.3246425518989531
918,0.21433107662200523
919,0.3451735938787468
920,0.22814592659473343
921,0.04868482887744685
922,0.35001011765003254
923,1.0902947473526008
924,0.217769998073579
925,7.993605777301127e-15
926,0.04038166904449558
927,1.3760126868486453
928,0.32956198501587464
929,0.023814505815505704
930,0.22336856555938756
931,0.16003347337245977
932,0.8385918767452285
933,0.18367933845519424
934,0.3089596076011638
935,0.697599273443223
936,0.05216997933387946
937,0.3354899504184736
938,0.009291528463363452
939,0.6319573601484276
940,0.087500234127039
941,0.29372579956054645
942,0.399309772610664
943,0.43047081410884913
944,0.2818077857494381
945,0.17438791644573182
946,0.03818127131461968
947,1.199349979281425
948,0.10134980368614555
949,0.031216964125634683
950,0.43659753453731476
951,0.020385386586188048
952,0.1384877703189853
953,0.39833089518547027
954,0.31490191423892844
955,0.20099449706077754
956,0.157698054432869
957,0.030995530605316013
958,0.13729449462890608
959,0.6186304267644864
960,0.08309405887127297
961,0.17876165878772876
962,0.5679857852458934
963,0.01772396683692934
964,0.3437938432693479
965,0.1658869053125409
966,0.03685069894790338
967,0.17981303918361702
968,0.23602100014686567
969,0.10565667665004908
970,0.7504909855127329
971,0.3647744438648246
972,0.0029249300956721846
973,0.13324948406219317
974,0.27907307493686684
975,0.4720120242834098
976,0.5272816469669306
977,0.44747903454303817
978,0.5002188456058492
979,0.7623688328266129
980,0.10116285014152537
981,0.39776418173313255
982,0.024836020231242095
983,0.015882004737855837
984,0.06863872110843694
985,0.01579938459396546
986,0.18271004009246905
987,0.0645693359374997
988,0.15792050719261108
989,0.26438871455192614
990,0.18374621307849903
991,0.21213260149956348
992,0.19906180191040246
993,0.3786630597114571
994,0.1061808840036389
995,0.19378340184688736
996,0.25002057206630535
997,0.2531343098878853
998,0.18509252452850866
999,0.04499357128143444
1000,0.14867900288104874
1001,0.5712738156318626
1002,0.6824219589233413
1003,9.769962616701378e-15
1004,0.4372715770006157
1005,0.20047465813159837
1006,0.47680323171615746
1007,0.06126309514045669
1008,0.3784548332691231
1009,0.3157199434041975
1010,0.012869088172911436
1011,0.22036348533630123
1012,0.8237188850641245
1013,0.4834674775600438
1014,0.29942818152904493
1015,0.029881623506543775
1016,2.6645352591003757e-15
1017,0.2332210001945456
1018,0.1386332404613515
1019,0.1475792931318245
1020,0.22641006994247181
1021,0.023949261903761343
1022,0.33268812894821176
1023,0.021684314846994734
1024,1.0658141036401503e-14
1025,0.3946488591432564
1026,0.9536522885561043
1027,0.2610387408733359
1028,0.3494492501020432
1029,0.22583105945587256
1030,0.3361206098794941
1031,0.060908176898954114
1032,0.09011704516410957
1033,0.3163616446256645
1034,0.32566015565395423
1035,3.1086244689504383e-15
1036,0.7195444144010539
1037,0.09299303674697934
1038,0.622342164039611
1039,0.9003722193241126
1040,0.4043805207014102
1041,0.3422081145048157
1042,0.607161671996115
1043,0.11393666887283782
1044,0.07615488779544766
1045,0.6610587663650489
1046,0.31377977991104133
1047,0.21560580062866208
1048,0.75507920861244
1049,0.004057932257649721
1050,0.1791508486270872
1051,0.16473018169402986
1052,0.40732175040245244
1053,0.06853249251842275
1054,0.1556311755180344
1055,0.5572244199514373
1056,0.07355234146118073
1057,0.46583480858802795
1058,0.787965550422669
1059,0.15891682612896219
1060,0.3479149305820455
1061,0.41839954257011236
1062,0.0595612714290632
1063,0.01568895387649638
1064,0.22337708759307517
1065,0.07772794449329234
1066,0.2598350124359152
1067,0.2225101904869078
1068,0.5155634493827836
1069,0.3510995001792898
1070,0.2596231839656866
1071,0.700837005853649
1072,0.8376297574043257
1073,0.4876754778623553
1074,0.009795777082442392
1075,0.49878267633914875
1076,0.2022152581214911
1077,0.049718521595004006
1078,0.31236723625660145
1079,0.9716805783510205
1080,0.3212164111137421
1081,0.3933474330902116
1082,0.4933852053880672
1083,0.16099936270714066
1084,0.34338408827781564
1085,0.5048187570571896
1086,0.17368373435735662
1087,1.3362428896427185
1088,0.2244034779071813
1089,0.29821778917312636
1090,0.6767931511402159
1091,0.1805645203590398
1092,0.46521090710162993
1093,0.5196879011392623
1094,0.2732994608879107
1095,0.2225416848659505
1096,0.3454206191301359
1097,0.032992869734764785
1098,0.3663607199192098
1099,0.31846933269500877
1100,0.0745875598192205
1101,0.14040022099018135
1102,0.817967229127881
1103,0.376336447715758
1104,0.34620378386974315
1105,0.04774369621277419
1106,0.9142722319364518
1107,0.10855826497078169
1108,0.04881145620345695
1109,0.054573158502579044
1110,0.04021366274356841
1111,0.0029990363121004115
1112,0.11711367869377032
1113,0.07362459468841398
1114,0.06840487802028727
1115,0.16133475029468558
1116,0.9454332110881825
1117,0.18703288984298805
1118,0.6854200839996318
1119,0.014204410672187362
1120,0.6427084593772885
1121,0.08295306062698105
1122,1.1237458243370049
1123,0.39367256236076154
1124,0.1014769449233972
1125,1.3113505071401588
1126,0.015294751882548141
1127,0.19740475881099484
1128,0.20036837601661617
1129,0.8455679509639735
1130,0.026878853082657583
1131,0.0926636039018649
1132,0.23953528594970175
1133,0.27833822226524196
1134,0.4518276205062861
1135,0.05594305872916827
1136,0.022097139358519202
1137,0.11921253681183153
1138,0.2773289004564288
1139,0.2816982183456407
1140,0.20643363392352976
1141,0.2994051663875581
1142,0.434436639666556
1143,0.4006702747344977
1144,0.13971629142760555
1145,1.4764917383193943
1146,4.440892098500626e-15
1147,1.321386160612108
1148,0.05304227876663248
1149,0.3255691324472463
1150,0.06765195178985284
1151,0.7906688954830141
1152,0.1630796059370041
1153,0.01715050995349854
1154,0.37230462872982084
1155,0.028848505735396657
1156,0.07989466738701001
1157,0.03426238596439246
1158,0.6447641773223878
1159,0.6483455624580401
1160,0.5677639970779413
1161,0.3650239024162314
1162,0.10644703960418922
1163,0.6932990711927411
1164,0.6410893018245691
1165,0.005951476812357193
1166,0.45084074234962523
1167,0.831261168718342
1168,0.14698139202594684
1169,0.010898075342175684
1170,0.5502083244323717
1171,0.6268064700365064
1172,0.19828732514381509
1173,0.12312145745754366
1174,0.26333924722671753
1175,0.07069465482235193
1176,0.39561892127990594
1177,0.37917452049255385
1178,0.4917541308403024
1179,0.19031833708286294
1180,0.6488996176719612
1181,0.5863369300365444
1182,0.11177094292640644
1183,1.4208354109525652
1184,0.279996925473214
1185,0.04897316527366535
1186,0.32472576057910896
1187,0.27731372678279853
1188,0.037470627069476015
1189,0.0328837699890121
1190,0.12050280070304975
1191,0.33777110457420756
1192,0.05612108755111578
1193,0.0824791727066092
1194,0.0975186004638684
1195,0.8101598341464977
1196,0.4456741780042659
1197,0.18766233789920683
1198,0.01969385242461552
1199,0.04356039047241067
1200,0.19715187358856134
1201,0.20912783944606428
1202,0.3900900336503992
1203,0.04845891439914585
1204,0.0498281203508375
1205,0.4619266557693491
1206,0.243638151884078
1207,0.22179235684871745
1208,0.5975638571977635
1209,0.2955898771286005
1210,0.5033703347444525
1211,0.23054474270343994
1212,1.0955059695243836
1213,0.33321872711181566
1214,0.4937282271385186
1215,0.3384013779163366
1216,0.027366970062262297
1217,0.026936390876768912
1218,0.14353975224494842
1219,0.14549241876602093
1220,0.8397693901062011
1221,0.6265104572772997
1222,0.05430747842788497
1223,0.46652634096145573
1224,0.10590272951126511
1225,0.22353434133529704
1226,1.0376362719535823
1227,0.07093825232982609
1228,0.114913846135139
1229,0.035681649088859624
1230,0.08865212202072326
1231,0.10762630486488156
1232,0.15681352424621187
1233,0.052849718332286244
1234,0.12653404736518548
1235,0.19253707885742344
1236,0.07711445260047878
1237,0.23553771960735403
1238,0.24624694430828065
1239,0.014491993665695979
1240,0.04262340569496592
1241,0.8345771378278726
1242,0.3518001291751869
1243,0.14601918351650411
1244,0.03521186757087458
1245,0.41653658282756956
1246,0.08827847790718013
1247,0.1377240989208237
1248,0.0
1249,0.2803846290111549
1250,0.21540654051303854
1251,0.37472344315051775
